Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Unit
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2011,CA-24,"
35543",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2011,CA,"
31028",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2011,US,"
32036",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2012,CA-24,"
31970",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2012,CA,"
30882",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2012,US,"
31974",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2013,CA-24,"
34827",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2013,CA,"
31784",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2013,US,"
32387",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2014,CA-24,"
35367",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2014,CA,"
32161",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2014,US,"
32878",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2015,CA-24,"
35354",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2015,CA,"
32128",USD ($)
B24041_026E,American Community Survey,Income,"Median Earning in Industry: Other services, except public administration","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Other services, except public administration.",2015,US,"
33814",USD ($)
